customer_id,nombre,email,telefono,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
CLI007149,Juan Carlos Restrepo,diananarvaez@example.net,(+57) 319 212 29 28,18/04/2021,1353.0,Barranquilla,Natural,API,1,6.0,58800.0,9800.0,4.0,3.0,1.0,,0
CLI006105,Andrés Villamizar,mantillaerika@example.net,57 320 079 68 41,2020-06-08,1667.0,Medellín,,App,0,16.0,1233600.0,77100.0,39.0,0.0,0.9254,10.0,0
CLI007837,Gladys Parra,alvarezluz@example.org,3258737814,2023-03-02,670.0,Bogotá,Natural,API,0,4.0,50000.0,,27.0,2.0,,8.6,0
CLI002643,Julio Ramos Gamboa,drivas@example.net,+573289265495,2022-11-25,767.0,Cali,Natural,Web,1,1.0,18600.0,18600.0,93.0,3.0,0.9773,2.7,1
CLI007255,Sandra Kelly Santos,felipe38@example.org,(+57)6019810697,2020-05-10,,Cali,,App,1,6.0,242400.0,40400.0,8.0,3.0,0.8187,6.8,0
CLI004509,Gladis Martínez Mosquera,jhon40@example.com,(+57)6049443014,2023-01-10,721.0,Bucaramanga,Empresa,Punto físico,0,16.0,811200.0,50700.0,139.0,2.0,,8.3,1
CLI002306,Hermes Javier Alzate Restrepo,hurtadobeatriz@example.com,326 187 05 70,2019-04-07,2095.0,Medellín,Natural,App,0,6.0,49800.0,8300.0,24.0,0.0,0.8411,5.3,0
CLI009630,Juan Mosquera,rperez@example.org,329 495 54 01,22/08/2019,1958.0,Barranquilla,Empresa,Punto físico,1,13.0,490100.0,37700.0,23.0,1.0,0.9241,6.9,0
CLI006681,María Mercedes Arias,gomezdaniela@example.com,57 304 178 78 48,2022-09-30,823.0,Barranquilla,Natural,API,1,1.0,14300.0,14300.0,106.0,1.0,0.9655,7.1,0
CLI004196,Antonio Gustavo Ojeda García,andres59@example.net,(+57) 608 294 29 89,2022-03-15,,Cali,Empresa,Punto físico,1,8.0,377600.0,47200.0,45.0,0.0,0.8187,8.2,0
CLI005563,Francy Rodríguez Rodríguez,dgiraldo@example.net,730 47 70,2021-10-28,1160.0,Bogotá,Empresa,,1,13.0,735800.0,56600.0,71.0,2.0,0.8228,7.6,0
CLI004841,Jorge Naranjo,umurillo@example.net,573088096807,2023-01-13,718.0,Cartagena,Natural,Web,0,5.0,87000.0,17400.0,19.0,1.0,0.7946,4.2,0
CLI004656,Margoth Ligia Moreno,moralesangela@example.org,(+57) 328 047 17 86,2019-07-17,1994.0,Cartagena,Natural,Web,0,5.0,63000.0,12600.0,14.0,1.0,0.9402,4.8,0
CLI008415,Paola López Sánchez,jesusdelgado@example.org,57 314 422 81 99,2020-04-10,1726.0,Bogotá,Natural,Web,0,5.0,81000.0,16200.0,88.0,1.0,0.8567,2.4,1
CLI004169,Reinaldo Marcos Páez,oscarrodriguez@example.net,01 8005 000 735,2022-11-30,762.0,Cali,Empresa,App,0,16.0,643200.0,40200.0,49.0,0.0,1.0,6.8,0
CLI003850,Juan Alberto Roa Quintero,tramirez@example.net,329 998 90 88,2023-02-02,,Bogotá,Natural,App,0,7.0,85400.0,12200.0,55.0,0.0,0.9884,7.2,0
CLI002446,Jonathan Andrés Ortiz Rengifo,ogutierrez@example.com,(+57)3227003185,2021-12-16,1111.0,Cali,Natural,App,0,8.0,101600.0,12700.0,28.0,3.0,,6.4,0
CLI009708,Henry Giraldo,carmencampo@example.net,576085260958,2021-07-29,1251.0,Cúcuta,Ecommerce,Web,0,27.0,345600.0,12800.0,19.0,0.0,0.9508,6.4,0
CLI005254,Fernando Cardona,qramos@example.com,307 732 96 41,2022-11-09,783.0,Bucaramanga,Natural,Web,0,3.0,40200.0,13400.0,128.0,0.0,0.9022,8.5,0
CLI009858,Alberto Andrés Figueroa Cardozo,mariavelandia@example.net,+57 324 948 76 93,2021-01-15,1446.0,Cali,Empresa,Web,0,13.0,315900.0,24300.0,53.0,2.0,0.8484,6.6,1
CLI005534,Guillermo Díaz Velásquez,yanethlondono@example.org,57 314 423 21 14,2022-09-12,841.0,Medellín,Ecommerce,Punto físico,0,13.0,217100.0,16700.0,4.0,0.0,0.8159,8.2,0
CLI002415,Adrián Navarro Hernández,ernestocaceres@example.org,01 8007 632 210,1 Jun 2022,944.0,Medellín,Empresa,App,1,10.0,555000.0,55500.0,26.0,1.0,,10.0,0
CLI003555,Jeison Navarro,crodriguez@example.net,+57 312 104 77 16,2019-03-16,2117.0,Bogotá,Ecommerce,Web,1,17.0,314500.0,18500.0,87.0,3.0,0.7848,4.3,0
CLI004692,Gabriel Molina,qcastillo@example.org,(+57)6087286928,2022-05-26,950.0,Bogotá,Natural,App,1,2.0,37800.0,18900.0,12.0,,0.8979,,1
CLI004499,María Ofelia Pérez Moreno,esperanzaospina@example.com,6014786872,2022-09-23,830.0,Cartagena,,Web,0,2.0,18600.0,9300.0,17.0,0.0,0.9821,10.0,1
CLI002196,John González,zuluagairene@example.com,57 313 782 91 59,2021-05-13,1328.0,Bucaramanga,Natural,API,0,5.0,52500.0,10500.0,10.0,2.0,0.8867,3.6,1
CLI005046,Luz Rosa Camargo Hernández,lhernandez@example.com,315 405 12 92,2023-09-10,478.0,Pasto,,API,1,19.0,267900.0,,5.0,3.0,0.7933,,1
CLI002601,Claudia Johana Castro,mariacardozo@example.org,(+57)3211617413,2020-02-16,1780.0,Medellín,Empresa,Punto físico,0,,523900.0,40300.0,11.0,3.0,0.7904,4.8,0
CLI001519,Marina Yepes Díaz,ulopez@example.org,573231151366,02-24-2019,2137.0,,Natural,App,0,6.0,62400.0,10400.0,17.0,1.0,0.8735,,1
CLI004765,Santiago Jonathan Ortiz Ospina,perezmiguel@example.net,(+57)3247685741,2022-05-02,974.0,,Natural,Web,0,4.0,43200.0,10800.0,3.0,2.0,0.9624,4.1,0
CLI004315,Jesús Gómez,amparo34@example.com,57 321 524 10 50,2019-08-30,1950.0,Bogotá,Ecommerce,,0,11.0,117700.0,10700.0,,0.0,0.944,7.7,0
CLI003367,Alfonso Salazar,jariza@example.org,+573043220476,2023-11-29,398.0,,Natural,API,0,6.0,59400.0,9900.0,44.0,1.0,,6.4,0
CLI006059,Ángel López García,orozcoyaneth@example.org,57 326 930 97 90,2020-08-01,,Bucaramanga,Empresa,API,0,7.0,431200.0,61600.0,16.0,4.0,0.7857,10.0,1
CLI006467,Óscar Fonseca Martínez,leon28@example.org,57 314 201 16 60,2020-09-11,1572.0,Bogotá,Empresa,Punto físico,0,,,35700.0,9.0,3.0,,8.8,0
CLI007020,Luz Gaitán Torres,vergaralucia@example.org,475 37 76,2020-05-10,1696.0,Cali,Natural,Punto físico,0,8.0,80800.0,10100.0,,2.0,,3.4,1
CLI002634,María Janeth Guerra Rivera,sanchezdayana@example.net,4679467,2021-01-03,,Cali,Natural,App,1,6.0,95400.0,15900.0,48.0,1.0,0.8504,4.9,0
CLI009892,Alirio Hernández,jaimemoreno@example.net,(+57) 603 739 91 58,2020-02-16,1780.0,Cali,Empresa,API,1,12.0,591600.0,49300.0,3.0,2.0,0.925,5.3,0
CLI005634,Andrea Adriana Vallejo,guerramaria@example.org,+57 302 517 43 20,20221222,740.0,Bogotá,Ecommerce,Punto físico,1,19.0,391400.0,,52.0,2.0,0.9558,5.6,0
CLI008440,Mauricio Rodríguez Zambrano,fonsecarocio@example.com,573217864085,2022-08-13,871.0,Bogotá,Natural,Web,0,5.0,43000.0,8600.0,32.0,0.0,0.8267,1.9,0
CLI005923,Jacqueline Gil Osorio,cchavez@example.org,57 313 375 50 42,2023-08-17,502.0,Barranquilla,Natural,Punto físico,0,5.0,50500.0,10100.0,29.0,0.0,1.0,6.5,0
CLI009051,Leidy Moreno Muñoz,serranoviviana@example.net,57 310 711 18 64,2021-05-15,1326.0,Bogotá,Natural,App,1,1.0,8200.0,8200.0,44.0,1.0,0.8431,6.4,0
CLI002435,Pedro Ruiz Escobar,carrilloluz@example.net,6054193943,2022-02-26,1039.0,Barranquilla,Empresa,Web,1,14.0,,50300.0,97.0,0.0,,4.6,0
CLI008523,María Tatiana Hernández,andres08@example.org,+573182030620,2019-06-17,2024.0,Pereira,Ecommerce,App,0,16.0,323200.0,20200.0,46.0,0.0,0.8411,5.8,0
CLI007208,Sonia Gutiérrez,crivera@example.com,605 758 36 20,2022-05-26,950.0,Bogotá,,Web,0,3.0,48300.0,16100.0,68.0,1.0,0.7785,5.2,1
CLI007421,Germán Nicolás Becerra,elena15@example.org,576071262196,2020-01-31,1796.0,Bogotá,Empresa,App,0,12.0,537600.0,44800.0,,,0.8561,6.5,0
CLI007051,Andrés Castillo,edwin97@example.org,57 608 442 78 81,2020-10-20,1533.0,Manizales,Empresa,Web,0,14.0,792400.0,56600.0,57.0,0.0,0.9896,4.5,0
CLI006065,Edna Mary Guzmán,oscar08@example.net,57 301 204 89 76,03/06/2023,,Medellín,Natural,Web,0,,21200.0,10600.0,61.0,2.0,0.8586,6.2,1
CLI004521,Edgar Bautista,dbuitrago@example.net,57 601 571 81 52,2020-05-17,1689.0,Bogotá,Natural,App,0,3.0,29100.0,9700.0,46.0,2.0,0.97,5.8,0
CLI005588,Carmen Lucía Torres López,ferneyrangel@example.net,01 8002 762 434,2020-04-05,1731.0,Bogotá,Natural,Punto físico,1,3.0,22200.0,7400.0,29.0,2.0,1.0,6.7,0
CLI003546,Enrique Peña,vmosquera@example.net,573117880071,2021-01-04,1457.0,Medellín,Ecommerce,Punto físico,1,19.0,393300.0,20700.0,1.0,2.0,0.9535,3.0,0
CLI006359,Angélica Amanda Quintero Torres,bravoerika@example.org,+57 306 882 05 90,2022-03-22,1015.0,Cali,Empresa,Punto físico,1,18.0,1107000.0,61500.0,62.0,1.0,0.7458,6.7,0
CLI006387,Fabio Mercado,correalucia@example.net,573061968748,7 May 2021,,Bogotá,Natural,Punto físico,0,6.0,37800.0,6300.0,106.0,2.0,0.918,8.1,0
CLI009068,José García Vásquez,fabiovalencia@example.org,302 703 86 92,2023-09-01,487.0,Cali,Empresa,Punto físico,1,10.0,523000.0,52300.0,194.0,0.0,0.8097,10.0,0
CLI005532,Constanza María Sánchez Burgos,bgaleano@example.org,+57 317 698 61 15,2022-11-02,790.0,Cartagena,Ecommerce,App,0,12.0,163200.0,13600.0,36.0,1.0,0.8119,8.2,0
CLI005445,Juan Alexander Gómez López,burgosjuan@example.net,576088137029,2023-10-27,431.0,Pereira,Ecommerce,Web,0,13.0,261300.0,20100.0,42.0,4.0,0.8666,6.3,1
CLI000518,Diana Mery Vanegas,barreraaugusto@example.net,+576095550778,2022-11-11,781.0,Barranquilla,Empresa,API,1,15.0,,37600.0,103.0,1.0,1.0,10.0,0
CLI006513,Yeimy Miryam Martínez,isabel50@example.org,573199729490,99/99/9999,1756.0,Bogotá,Natural,Web,0,1.0,14600.0,14600.0,57.0,0.0,0.9151,6.4,0
CLI006161,Carlos Bustamante,paolafuentes@example.net,312 882 51 91,2022-06-27,918.0,Barranquilla,Natural,Web,1,2.0,25200.0,,5.0,1.0,0.8594,8.6,0
CLI007320,Mirian Luz Suárez,trodriguez@example.org,57 324 028 04 82,2019-01-17,2175.0,Medellín,Ecommerce,App,1,29.0,759800.0,26200.0,107.0,2.0,0.9566,4.1,0
CLI009352,Blanca Luisa López Reyes,molinamarcela@example.com,57 326 966 09 58,2021-07-14,1266.0,Cali,Natural,App,0,3.0,42900.0,,20.0,1.0,0.9977,3.9,1
CLI008330,Jaime González,maribelnino@example.org,4510381,2021-10-12,1176.0,Medellín,Natural,Web,0,3.0,,6400.0,1.0,1.0,0.7915,2.8,0
CLI001416,Dagoberto Alberto Hernández,julieth16@example.com,57 307 388 49 58,2022-06-08,937.0,Bucaramanga,Empresa,Web,0,,642200.0,49400.0,34.0,2.0,0.935,3.0,0
CLI004665,Daniel Suárez,stella12@example.net,+573067363333,2019-03-11,2122.0,Cali,Natural,Punto físico,0,7.0,74200.0,10600.0,48.0,0.0,,7.0,0
CLI004457,Candelaria Nelly Lozano Fuentes,bmora@example.net,57 603 691 15 51,2022-03-03,1034.0,Bogotá,Natural,Punto físico,0,8.0,89600.0,11200.0,12.0,1.0,,2.6,0
CLI002762,Alberto Guerra,rojasjose@example.org,316 589 93 17,99/99/9999,404.0,Cúcuta,Empresa,API,0,11.0,13531000.0,55500.0,5.0,1.0,0.9073,8.1,0
CLI005912,Liliana Maritza Roa Ramírez,angel94@example.com,+57 604 686 37 84,2023-08-31,488.0,Bogotá,Empresa,Web,1,16.0,721600.0,45100.0,21.0,0.0,,10.0,0
CLI004856,Javier José Soto,ferney36@example.org,315 831 92 92,2019-03-19,2114.0,Pereira,Empresa,Punto físico,1,3.0,192000.0,64000.0,44.0,0.0,0.9039,9.9,0
CLI009123,Janeth Andrea Solano,irueda@example.com,3245492145,2020-09-04,1579.0,Cartagena,Ecommerce,Punto físico,0,23.0,303600.0,13200.0,25.0,1.0,0.7079,5.8,0
CLI000128,María Osorio,loaizamaria@example.org,(+57)6026312773,2021-06-06,1304.0,Bogotá,Ecommerce,Web,1,18.0,243000.0,13500.0,32.0,0.0,0.9786,3.3,0
CLI003475,Ibeth Viviana Pinto,ecaballero@example.com,57 325 484 11 99,2021-09-13,1205.0,Cali,Natural,App,0,6.0,78000.0,13000.0,4.0,1.0,0.7737,5.4,1
CLI008327,Myriam Reyes Méndez,mauricio08@example.com,(+57) 321 558 66 14,2023-04-10,631.0,,Natural,API,0,4.0,52800.0,13200.0,23.0,1.0,0.9198,5.1,1
CLI004311,Jaime Arias Sepúlveda,ninodahiana@example.org,573118590332,2021-06-03,1307.0,Cali,Natural,Punto físico,0,3.0,62700.0,20900.0,6.0,1.0,0.9081,4.5,1
CLI002439,Lina Vélez Mora,yina42@example.net,57 601 333 87 96,11/09/2022,842.0,Medellín,Empresa,App,0,7.0,387100.0,55300.0,7.0,2.0,1.0,5.2,0
CLI003766,Milena Angie Andrade,wcardenas@example.com,8113499,2021-01-26,1435.0,Bucaramanga,Empresa,Punto físico,1,12.0,670800.0,55900.0,41.0,0.0,0.8613,2.4,0
CLI007332,Hernán Peña Rodríguez,esther40@example.org,(+57)3284790088,2023-06-24,556.0,,Natural,Web,0,5.0,66500.0,13300.0,10.0,1.0,0.8547,4.3,1
CLI008512,Eduardo Mora,duquealberto@example.com,3085941227,2021-05-21,1320.0,Cali,Empresa,App,1,11.0,429000.0,39000.0,31.0,2.0,0.9304,5.7,1
CLI006227,Armando Mora,xhernandez@example.net,3186614473,2022-05-31,945.0,Medellín,Ecommerce,API,0,13.0,197600.0,15200.0,29.0,5.0,0.8464,5.9,1
CLI008366,Jefferson Diego Angulo,armando48@example.com,(+57)6056196589,2021-07-05,1275.0,Manizales,Natural,Web,0,6.0,62400.0,10400.0,3.0,,,8.9,0
CLI008273,Walter Franklin García,claudiarodriguez@example.org,605 994 92 34,2019-06-24,2017.0,Manizales,Natural,App,0,5.0,24000.0,4800.0,365.0,0.0,0.828,,1
CLI001474,Jhon Esteban Osorio,fbarrios@example.com,(+57) 308 195 71 46,2021-10-21,1167.0,Medellín,Natural,,1,5.0,75500.0,15100.0,60.0,1.0,0.7973,6.2,0
CLI004822,Antonio Jiménez Forero,fernandomesa@example.net,57 312 369 63 04,2023-06-11,569.0,Bogotá,Empresa,App,1,11.0,623700.0,56700.0,5.0,1.0,0.9533,4.5,0
CLI007373,Mónica Rosa Acevedo Bolaños,fcastaneda@example.org,601 354 93 76,20 Aug 2021,1229.0,Cali,Empresa,Web,0,18.0,712800.0,39600.0,131.0,1.0,0.7991,4.6,1
CLI003561,María Ana Bernal Jaramillo,victor62@example.com,57 304 172 19 15,2022-12-15,747.0,Barranquilla,Natural,App,1,8.0,83200.0,10400.0,,3.0,0.8819,4.3,1
CLI003952,Marcela Salazar Mosquera,edwardvillamizar@example.com,+57 609 524 97 95,2022-07-19,896.0,Pereira,Empresa,App,0,8.0,200000.0,25000.0,118.0,0.0,0.998,3.7,0
CLI000050,Juan Restrepo Pulido,osoriofernando@example.net,309 516 17 24,2020-07-05,1640.0,Bogotá,Empresa,Web,1,13.0,837200.0,64400.0,10.0,1.0,0.8867,4.5,0
CLI005438,Alexandra Gladys Campo Orozco,alvarezjesus@example.com,018000563626,2022-09-01,852.0,Bogotá,,App,0,12.0,603600.0,50300.0,49.0,1.0,0.8674,6.9,0
CLI004258,Sandra Torres Valencia,mperez@example.com,576047762946,2020-08-06,1608.0,Medellín,Natural,Punto físico,0,2.0,18800.0,9400.0,,0.0,0.888,4.7,0
CLI000888,María Gloria Acevedo Vera,quinterosantiago@example.com,+57 324 017 23 44,2019-05-10,2062.0,Bogotá,Ecommerce,App,0,23.0,443900.0,19300.0,18.0,2.0,0.9812,4.2,0
CLI006044,Ana Vega Vargas,milena87@example.com,(+57) 319 178 02 01,2022-05-13,963.0,Pasto,Natural,API,0,2.0,32400.0,16200.0,17.0,2.0,0.9493,4.7,1
CLI002617,Jonathan León Agudelo Pacheco,antonio93@example.com,+573188569344,2023-06-06,574.0,,Empresa,Web,0,11.0,,59200.0,84.0,0.0,0.9754,4.6,0
CLI000517,María Liliana Calderón Gómez,murciaarbey@example.org,573125188689,2022-07-30,885.0,Medellín,Natural,App,1,7.0,93100.0,13300.0,51.0,3.0,0.8093,5.8,1
CLI003169,Víctor Enrique Vergara Ávila,xlopez@example.net,573285468344,2023-04-22,619.0,Bogotá,Natural,App,0,5.0,36000.0,7200.0,37.0,2.0,0.7457,5.6,0
CLI002950,Ana Cecilia Córdoba Ramos,pablo63@example.com,+573076005894,2020-03-01,1766.0,Cartagena,Ecommerce,Punto físico,1,23.0,441600.0,19200.0,75.0,,0.8644,8.2,0
CLI001425,María Ortega,orozcoandrea@example.com,57 605 809 98 66,2023-09-05,,Medellín,Natural,App,1,5.0,30000.0,6000.0,17.0,0.0,1.0,,0
CLI000140,Luz Constanza Gaitán Carvajal,xvalencia@example.com,+573008524719,2019-02-16,2145.0,Bogotá,Natural,Web,1,3.0,47400.0,15800.0,32.0,0.0,0.8486,6.0,0
CLI001925,Omar Edison Medina,hernanpadilla@example.net,+576046615736,2021-05-15,1326.0,Bogotá,Natural,Web,0,3.0,44700.0,14900.0,14.0,3.0,1.0,7.0,0
CLI002379,Sofía Aura Rojas García,vasquezenrique@example.org,(+57) 327 047 93 20,2022-03-25,1012.0,Bogotá,Empresa,Web,0,12.0,372000.0,31000.0,50.0,2.0,0.9456,,1
CLI003198,Alberto César Sánchez,kpineda@example.org,(+57) 313 416 27 62,2020-08-20,1594.0,Bogotá,Ecommerce,App,1,21.0,602700.0,28700.0,5.0,1.0,0.9753,5.4,0
CLI005132,José Obando Morales,lflorez@example.com,57 609 607 02 37,2021-12-08,,Bogotá,Natural,API,1,2.0,21600.0,10800.0,3.0,0.0,0.8765,6.9,0
CLI000113,Hernán Ovidio Hurtado Quiroga,rgarcia@example.com,328 690 30 04,2019-09-10,1939.0,Medellín,Natural,Web,0,3.0,45000.0,15000.0,19.0,0.0,0.8664,5.8,0
CLI004560,Germán Velasco,martinezyurany@example.net,+573247169568,2019-06-12,2029.0,Barranquilla,,App,1,6.0,76200.0,12700.0,40.0,2.0,1.0,4.5,1
CLI004596,Elisa Silvia Vargas,dcordoba@example.org,309 810 04 04,2023-06-08,572.0,Manizales,Empresa,Punto físico,0,11.0,627000.0,57000.0,48.0,1.0,,10.0,0
CLI007776,Andrea Andrea Castañeda,mercedes52@example.org,+573038237183,2019-12-02,1856.0,Medellín,Natural,Punto físico,0,4.0,51200.0,12800.0,71.0,1.0,0.8218,5.6,1
CLI003251,Daniel Marín,nataliafigueroa@example.org,(+57)3234324923,2019-03-22,,Manizales,Empresa,App,0,13.0,813800.0,62600.0,85.0,,0.8419,6.3,0
CLI004691,Juan Jiménez,julieth03@example.org,01 8004 514 309,2019-07-12,1999.0,,Ecommerce,Punto físico,1,20.0,358000.0,17900.0,1.0,3.0,0.7719,7.1,0
CLI007890,Alejandro Pablo Galvis,beatriz49@example.org,57 608 757 65 30,2022-08-08,876.0,Barranquilla,Natural,Web,1,4.0,46800.0,11700.0,86.0,2.0,,,0
CLI003698,María Díaz,felipeguevara@example.net,01 8001 908 154,2021-10-12,1176.0,Bogotá,Natural,Punto físico,1,,,,102.0,1.0,0.9014,5.7,0
CLI004547,Paula Pérez Trujillo,mauricioserrano@example.org,328 134 61 85,2019-11-24,1864.0,Manizales,Empresa,App,1,7.0,,81900.0,15.0,0.0,0.8379,7.9,0
CLI007269,Gregorio García Montoya,zambranosusana@example.net,315 342 72 25,2023-01-03,728.0,Cúcuta,Empresa,API,1,10.0,551000.0,55100.0,3.0,2.0,0.8323,0.9,1
CLI003278,Isabel López,fernandoortiz@example.org,57 316 952 59 63,2023-06-02,578.0,Cali,Ecommerce,Punto físico,1,,206400.0,12900.0,47.0,4.0,0.9874,6.0,1
CLI007599,Geraldine Arango,gjaramillo@example.net,018007521472,2022-11-28,764.0,Medellín,Natural,,0,,67500.0,13500.0,34.0,,0.9944,8.0,0
CLI007600,Juan Mesa,rafael59@example.com,580 21 53,12 Dec 2019,1846.0,Cali,Natural,API,0,4.0,37200.0,9300.0,45.0,2.0,0.7112,9.2,0
CLI004069,Liliana Rodríguez,villamizarisabel@example.net,57 324 791 45 25,2020-08-12,1602.0,Cúcuta,Empresa,App,0,9.0,490500.0,54500.0,2.0,1.0,0.8303,6.7,0
CLI004409,Rosa Fernanda Camargo,mvelasco@example.org,57 305 180 44 87,2023-03-21,651.0,Cartagena,Natural,Punto físico,1,6.0,34800.0,5800.0,1.0,1.0,0.7128,8.0,0
CLI006672,Edith Ángela Martínez Torres,arielcortes@example.net,2519576,2020-05-01,1705.0,Medellín,Ecommerce,Web,1,14.0,183400.0,13100.0,52.0,0.0,0.9028,5.3,0
CLI008844,María Dora Perdomo,monicavelasquez@example.org,01 8007 985 835,2019-06-19,2022.0,Cali,Natural,App,0,3.0,47400.0,15800.0,27.0,1.0,0.8548,3.8,1
CLI007866,Lorena Angie Rivera,mariasanchez@example.com,01 8008 936 684,2021-04-10,1361.0,,Empresa,App,0,15.0,733500.0,48900.0,60.0,0.0,,9.9,0
CLI003223,José Arango,manuel94@example.com,6023360936,2023-09-15,473.0,Bucaramanga,Empresa,App,0,13.0,583700.0,44900.0,38.0,0.0,0.8792,5.9,0
CLI008456,Katherin Camila Medina Durán,vpulido@example.org,(+57)3170801059,20200127,1800.0,,Ecommerce,App,0,17.0,370600.0,21800.0,48.0,3.0,0.8431,8.4,1
CLI000452,Milena Gutiérrez Forero,andreafajardo@example.org,(+57) 607 844 17 53,2023-08-20,499.0,,Ecommerce,Web,0,15.0,348000.0,,4.0,2.0,0.8684,7.9,0
CLI003732,Jorge Díaz,parrafrancia@example.net,318 770 06 93,2020-08-30,1584.0,Cúcuta,Natural,App,1,3.0,38100.0,12700.0,14.0,,1.0,6.8,0
CLI009220,Tatiana Ariza González,quinteromanuel@example.com,(+57)3021545433,2021-05-01,1340.0,Bogotá,Natural,Punto físico,0,5.0,47500.0,9500.0,1.0,0.0,0.8908,4.6,1
CLI004987,Margarita Libia Moreno,teresa08@example.net,3080465752,2022-10-25,798.0,Cali,Ecommerce,Web,0,22.0,354200.0,,21.0,3.0,0.8191,2.3,1
CLI003664,Luz Martínez Meneses,lilianamercado@example.com,576033993585,2021-01-24,1437.0,Barranquilla,Natural,Web,0,1.0,8600.0,8600.0,40.0,0.0,,4.3,1
CLI002764,Manuel Danilo Pacheco Muñoz,claudia37@example.org,573280036915,2020-03-16,1751.0,Medellín,Empresa,Web,0,18.0,975600.0,54200.0,34.0,5.0,0.7173,2.2,1
CLI000659,Katherine Milena Martínez Burbano,jbedoya@example.com,6063817275,2022-03-28,,Cali,Natural,App,0,3.0,25500.0,8500.0,105.0,2.0,0.9996,2.7,1
CLI008183,Jairo Luis Rodríguez,sramirez@example.com,(+57)3032493318,2020-04-24,1712.0,Cali,Empresa,App,0,15.0,838500.0,55900.0,127.0,2.0,0.976,8.6,0
CLI008181,Robert Jaramillo Mesa,margarita46@example.net,573003919089,2020-02-11,1785.0,Bogotá,,Punto físico,0,,35100.0,11700.0,155.0,1.0,0.8559,3.6,1
CLI004621,Ana Hernández,cortespaola@example.org,8660728,2022-01-12,1084.0,Bogotá,Empresa,Web,0,10.0,174000.0,17400.0,41.0,,0.9038,7.3,1
CLI001000,Cristian Arias Gómez,rodriguezfernando@example.org,1669425,2022-06-06,,Bogotá,Ecommerce,App,1,24.0,369600.0,15400.0,2.0,0.0,0.7587,10.0,0
CLI000390,Wilfrido Anderson Bolaños Ospino,elizabeth12@example.org,57 311 749 14 55,2019-01-17,2175.0,Cartagena,Natural,Web,0,6.0,66000.0,11000.0,21.0,3.0,0.9838,5.8,0
CLI003408,Mónica Patiño Cortés,luzacosta@example.net,(+57)3077306036,99/99/9999,1677.0,Bogotá,Empresa,Web,0,14.0,564200.0,40300.0,78.0,2.0,0.9683,6.9,0
CLI001477,Rodrigo Gutiérrez Cifuentes,ubastidas@example.org,(+57)3272733832,2020-07-30,,Medellín,Natural,Punto físico,0,,28400.0,14200.0,110.0,,,7.5,1
CLI002241,Blanca Angulo,bustamantedavid@example.net,(+57) 329 600 03 20,2020-09-28,1555.0,Bogotá,Empresa,Web,0,9.0,487800.0,54200.0,65.0,1.0,0.7929,6.6,1
CLI002387,Patricia Betty Sarmiento,vsarmiento@example.org,(+57) 322 626 65 68,2019-06-11,2030.0,Manizales,Natural,,0,2.0,21200.0,10600.0,8.0,2.0,0.7681,2.0,1
CLI009411,Jairo López Medina,anaperez@example.org,(+57) 311 937 93 11,2019-02-15,2146.0,Medellín,,App,0,18.0,154800.0,8600.0,32.0,2.0,0.9205,3.9,0
CLI000993,Mercedes Palacios Pérez,xmarin@example.com,3054759576,2019-09-06,1943.0,Bucaramanga,Empresa,App,0,11.0,449900.0,40900.0,30.0,0.0,0.8277,10.0,0
CLI004998,Luz Gonzáles,wilsonmejia@example.com,+57 606 940 59 12,2020-03-08,1759.0,Medellín,,Web,0,3.0,41100.0,13700.0,29.0,0.0,0.981,7.5,0
CLI003923,Diana Castro,angelicaarango@example.org,018003888301,2019-07-16,1995.0,Medellín,Natural,Web,0,5.0,32500.0,6500.0,11.0,2.0,0.7725,9.5,1
CLI002973,Elena Ana Guerrero Vega,camilamaldonado@example.com,380 19 62,2023-07-08,542.0,Bogotá,Ecommerce,Web,0,25.0,540000.0,21600.0,68.0,1.0,0.8463,4.3,0
CLI003387,Johan Silva Ruiz,ivan22@example.net,018003913508,2023-08-02,517.0,Cali,Natural,,0,4.0,57200.0,14300.0,22.0,1.0,0.9184,,0
CLI008185,David Hernán Jaramillo Morales,lopezpablo@example.com,57 605 518 48 55,2019-02-04,2157.0,Medellín,Empresa,Web,0,14.0,42000.0,3000.0,14.0,,,4.7,0
CLI009570,Javier Manuel Rodríguez Chacón,miguel60@example.com,(+57)3127903291,2023-09-05,483.0,Cali,Ecommerce,Web,0,20.0,318000.0,15900.0,4.0,1.0,0.8753,7.1,0
CLI007606,Edier Agudelo,gaviriagabriel@example.com,01 8004 206 197,2023-12-13,384.0,Manizales,,App,0,11.0,643500.0,58500.0,98.0,2.0,0.9024,7.2,1
CLI004770,Carlos Jhon Muñoz Saavedra,amparo10@example.org,01 8000 011 370,2019-03-29,2104.0,,Natural,App,1,6.0,75600.0,12600.0,,0.0,0.9759,6.0,0
CLI001294,Cecilia Camila Alzate,carolina43@example.com,(+57)3001884450,2019-07-09,2002.0,Medellín,Empresa,,0,14.0,460600.0,32900.0,,1.0,0.918,1.8,0
CLI001825,Jesús John López,luciaariza@example.net,573070066294,2022-06-06,939.0,Barranquilla,Empresa,,0,12.0,517200.0,43100.0,36.0,2.0,0.7732,5.1,1
